Handle	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
ESOUND_FARA_GREETING_INACTIVE_1	3004	act2\fara\far_howmayihelpyou.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_INACTIVE_2	3005	act2\fara\far_anhonortoserveyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_RETURN	3006	act2\fara\far_thankallthatsholy.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_TIME_1	3007	act2\fara\far_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_TIME_2	3008	act2\fara\far_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_TIME_3	3009	act2\fara\far_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_1	3010	act2\fara\far_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_2	3011	act2\fara\far_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_3	3012	act2\fara\far_act2_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_4	3013	act2\fara\far_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_5	3014	act2\fara\far_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_6	3015	act2\fara\far_act2_gossip_09.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_7	3016	act2\fara\far_act2_gossip_11.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_8	3017	act2\fara\far_act2_gossip_12.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_PAL	3018	act2\fara\far_act2_gossip_pal.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_INTRO	3019	act2\fara\far_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_INTRO_PAL	3020	act2\fara\far_act2_intro_pal.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q1_AFTER	3021	act2\fara\far_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q1_EARLY	3022	act2\fara\far_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q1_SUCCESS	3023	act2\fara\far_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q3_AFTER	3024	act2\fara\far_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q3_EARLY	3025	act2\fara\far_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q3_SUCCESS	3026	act2\fara\far_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q4_AFTER	3027	act2\fara\far_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q4_EARLY	3028	act2\fara\far_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q4_SUCCESS	3029	act2\fara\far_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q5_EARLY	3030	act2\fara\far_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q5_SUCCESS	3031	act2\fara\far_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q6_AFTER	3032	act2\fara\far_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q6_SUCCESS	3033	act2\fara\far_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_1	3034	act2\geglash\geg_buyyouadrink.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_2	3035	act2\geglash\geg_hey.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_3	3036	act2\geglash\geg_heythere.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_INACTIVE_1	3037	act2\geglash\geg_yes.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_INACTIVE_2	3038	act2\geglash\geg_huh.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_RETURN	3039	act2\geglash\geg_youbeentokurast.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_TIME_1	3040	act2\geglash\geg_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_TIME_2	3041	act2\geglash\geg_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_TIME_3	3042	act2\geglash\geg_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_1	3043	act2\geglash\geg_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_2	3044	act2\geglash\geg_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_3	3045	act2\geglash\geg_act2_gossip_03.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_4	3046	act2\geglash\geg_act2_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_5	3047	act2\geglash\geg_act2_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_6	3048	act2\geglash\geg_act2_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_7	3049	act2\geglash\geg_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_8	3050	act2\geglash\geg_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_BAR	3051	act2\geglash\geg_act2_gossip_bar.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_INTRO	3052	act2\geglash\geg_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_INTRO_BAR	3053	act2\geglash\geg_act2_intro_bar.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q1_AFTER	3054	act2\geglash\geg_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q1_EARLY	3055	act2\geglash\geg_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q1_SUCCESS	3056	act2\geglash\geg_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q3_AFTER	3057	act2\geglash\geg_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q3_EARLY	3058	act2\geglash\geg_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q3_SUCCESS	3059	act2\geglash\geg_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q4_AFTER	3060	act2\geglash\geg_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q4_EARLY	3061	act2\geglash\geg_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q4_SUCCESS	3062	act2\geglash\geg_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q5_EARLY	3063	act2\geglash\geg_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q5_SUCCESS	3064	act2\geglash\geg_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q6_AFTER	3065	act2\geglash\geg_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q6_SUCCESS	3066	act2\geglash\geg_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_GREETING_1	3067	act1\gheed\ghe_greetings.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_2	3068	act1\gheed\ghe_hello.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_3	3069	act1\gheed\ghe_letsdeal.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_INACTIVE_1	3070	act1\gheed\ghe_yes.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_INACTIVE_2	3071	act1\gheed\ghe_mayihelpyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_INACTIVE_3	3072	act1\gheed\ghe_whatchaneed.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_RETURN	3073	act1\gheed\ghe_goodtoseeyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_TIME_1	3074	act1\gheed\ghe_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_TIME_2	3075	act1\gheed\ghe_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_TIME_3	3076	act1\gheed\ghe_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_1	3077	act1\gheed\ghe_act1_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_2	3078	act1\gheed\ghe_act1_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_3	3079	act1\gheed\ghe_act1_gossip_03.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_4	3080	act1\gheed\ghe_act1_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_5	3081	act1\gheed\ghe_act1_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_6	3082	act1\gheed\ghe_act1_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_NEC	3083	act1\gheed\ghe_act1_gossip_nec.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_INTRO	3084	act1\gheed\ghe_act1_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_INTRO_NEC	3085	act1\gheed\ghe_act1_intro_nec.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q1_AFTER	3086	act1\gheed\ghe_act1_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q1_EARLY	3087	act1\gheed\ghe_act1_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q1_SUCCESS	3088	act1\gheed\ghe_act1_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q2_AFTER	3089	act1\gheed\ghe_act1_q2_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q2_EARLY	3090	act1\gheed\ghe_act1_q2_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q2_SUCCESS	3091	act1\gheed\ghe_act1_q2_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q3_AFTER	3092	act1\gheed\ghe_act1_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q3_EARLY	3093	act1\gheed\ghe_act1_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q3_SUCCESS	3094	act1\gheed\ghe_act1_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q4_AFTER	3095	act1\gheed\ghe_act1_q4_after_scroll.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q4_EARLY	3096	act1\gheed\ghe_act1_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q4_EARLY_SCROLL	3097	act1\gheed\ghe_act1_q4_early_scroll.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q4_SUCCESS	3098	act1\gheed\ghe_act1_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q4_SUCCESS_SCROLL	3099	act1\gheed\ghe_act1_q4_successful_scroll.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q5_AFTER	3100	act1\gheed\ghe_act1_q5_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q5_EARLY	3101	act1\gheed\ghe_act1_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q5_SUCCESS	3102	act1\gheed\ghe_act1_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q6_AFTER	3103	act1\gheed\ghe_act1_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q6_EARLY	3104	act1\gheed\ghe_act1_q6_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q6_SUCCESS	3105	act1\gheed\ghe_act1_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_GREETING_1	3106	act2\griez\gre_greetings.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GREIZ_GREETING_2	3107	act2\griez\gre_needsomehelp.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GREIZ_GREETING_INACTIVE_1	3108	act2\griez\gre_whogoesthere.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GREIZ_GREETING_INACTIVE_2	3109	act2\griez\gre_yescitizen.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GREIZ_GREETING_RETURN	3110	act2\griez\gre_comebackthisway.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GREIZ_GREETING_TIME_1	3111	act2\griez\gre_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GREIZ_GREETING_TIME_2	3112	act2\griez\gre_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GREIZ_GREETING_TIME_3	3113	act2\griez\gre_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_1	3114	act2\griez\gre_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_2	3115	act2\griez\gre_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_3	3116	act2\griez\gre_act2_gossip_03.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_4	3117	act2\griez\gre_act2_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_5	3118	act2\griez\gre_act2_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_6	3119	act2\griez\gre_act2_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_7	3120	act2\griez\gre_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_8	3121	act2\griez\gre_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_9	3122	act2\griez\gre_act2_gossip_09.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_10	3123	act2\griez\gre_act2_gossip_10.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_11	3124	act2\griez\gre_act2_gossip_11.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_GOSSIP_12	3125	act2\griez\gre_act2_gossip_12.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_INTRO	3126	act2\griez\gre_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q1_AFTER	3127	act2\griez\gre_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q1_EARLY	3128	act2\griez\gre_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q1_SUCCESS	3129	act2\griez\gre_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q3_AFTER	3130	act2\griez\gre_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q3_EARLY	3131	act2\griez\gre_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q3_SUCCESS	3132	act2\griez\gre_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q4_AFTER	3133	act2\griez\gre_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q4_EARLY	3134	act2\griez\gre_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q4_SUCCESS	3135	act2\griez\gre_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q5_EARLY	3136	act2\griez\gre_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q5_SUCCESS	3137	act2\griez\gre_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q6_AFTER	3138	act2\griez\gre_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GREIZ_ACT2_Q6_SUCCESS	3139	act2\griez\gre_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GUARD_HALT	3140	act2\guard\gua_halt.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GUARD_HEY_HERO	3141	act2\guard\gua_heyhero.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GUARD_STAY_OUT_OF_TROUBLE	3142	act2\guard\gua_stayoutoftrouble.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GUARD_WELCOME	3143	act2\guard\gua_welcome.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GUARD_YOU_MAY_ENTER	3144	act2\guard\gua_youmayenter.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GUARD_YOU_MAY_NOT_PASS	3145	act2\guard\gua_youmaynotpass.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_HALBU_GREETING_1	3146	act4\halbu\hal_hello.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_HALBU_GREETING_2	3147	act4\halbu\hal_hailtoyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_HALBU_GREETING_INACTIVE_1	3148	act4\halbu\hal_whatdoyouneed.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
